timestamp,machine_id,temperature,vibration,pressure,energy_consumption,machine_status,anomaly_flag
2025-01-31 03:11:00,18,72.92,33.47,4.51,1.34,1,0
2025-01-31 03:22:00,18,94.08,25.65,3.76,2.15,1,1
2025-01-31 03:31:00,16,59.42,50.41,1.51,4.31,1,0
2025-01-31 03:35:00,16,73.14,42.63,1.21,2.84,1,0
2025-01-31 03:36:00,32,78.04,36.37,1.73,3.49,1,0
2025-01-31 03:37:00,12,72.05,40.43,3.18,2.35,1,0
2025-01-31 03:40:00,22,79.58,36.81,4.81,3.85,1,0
2025-01-31 03:47:00,18,73.69,83.11,2.65,3.64,1,1
2025-01-31 03:52:00,47,73.61,25.42,1.29,4.74,2,0
2025-01-31 04:02:00,32,75.8,56.87,3.37,4.23,2,0
2025-01-31 04:03:00,38,45.55,69.14,4.54,2.72,1,0
2025-01-31 04:07:00,47,53.91,55.33,1.51,1.31,2,0
2025-01-31 04:14:00,47,70.85,31.46,3.41,3.16,2,0
2025-01-31 04:15:00,1,91.81,50.3,3.4,0.68,0,1
2025-01-31 04:16:00,38,60.85,37.48,3.79,0.54,1,0
2025-01-31 04:17:00,22,71.09,42.73,3.15,3.61,1,0
2025-01-31 04:19:00,16,80.45,85.84,2.62,0.77,1,1
2025-01-31 04:21:00,1,67.35,78.72,1.7,3.21,0,0
2025-01-31 04:25:00,47,56.14,43.79,4.26,1.22,1,0
2025-01-31 04:27:00,47,78.88,35.46,2.3,1.87,1,0
2025-01-31 04:30:00,22,59.91,45.45,1.7,1.53,1,0
2025-01-31 04:32:00,38,72.21,17.42,2.46,3.24,1,0
2025-01-31 04:40:00,47,78.08,60.01,2.85,1.06,0,0
2025-01-31 04:45:00,38,72.06,51.83,4.55,2.5,1,0
2025-01-31 05:02:00,12,91.35,58.08,2.4,4.58,1,1
2025-01-31 05:05:00,34,71.47,29.18,2.2,1.8,1,0
2025-01-31 05:06:00,14,61.8,40.55,4.62,1.97,1,0
2025-01-31 05:12:00,16,78.62,55.1,2.3,3.97,1,0
2025-01-31 05:13:00,38,80.02,60.05,1.24,2.86,1,0
2025-01-31 05:15:00,38,77.93,13.94,4.84,2.2,0,0
2025-01-31 05:25:00,32,65.12,65.86,2.32,1.37,1,0
2025-01-31 05:32:00,1,80.15,44.12,3.5,0.98,1,0
2025-01-31 05:38:00,18,76.87,20.67,1.59,2.28,2,0
2025-01-31 05:52:00,32,76.22,38.42,2.37,4.62,1,0
2025-01-31 06:05:00,38,94.08,45.57,4.27,1.5,1,1
2025-01-31 06:07:00,32,87.38,43.99,3.2,3.4,1,0
2025-01-31 06:13:00,22,56.85,58.53,4.99,4.08,1,0
2025-01-31 06:15:00,22,86.88,42.62,2.92,2.43,1,0
2025-01-31 06:26:00,12,87.79,49.14,1.68,3.5,1,0
2025-01-31 06:32:00,34,73.38,56.43,3.42,2.26,1,0
2025-01-31 06:37:00,18,60.0,70.42,2.89,2.06,1,0
2025-01-31 06:41:00,38,82.25,69.25,2.07,1.61,0,0
2025-01-31 06:42:00,38,54.89,73.6,4.53,3.51,1,0
2025-01-31 06:44:00,32,94.47,49.56,2.22,4.44,1,1
2025-01-31 06:48:00,18,80.04,72.87,1.92,1.58,1,0
2025-01-31 06:51:00,14,88.16,52.58,3.14,0.88,1,0
2025-01-31 06:58:00,14,63.31,25.77,1.43,2.86,1,0
2025-01-31 07:02:00,18,73.36,66.88,1.58,0.91,1,0
2025-01-31 07:03:00,14,85.39,49.37,1.97,2.12,1,0
2025-01-31 07:12:00,14,79.21,30.3,1.6,0.76,0,0
2025-01-31 07:18:00,38,74.69,53.18,2.23,3.5,1,0
2025-01-31 07:19:00,12,78.83,54.14,4.91,1.96,1,0
2025-01-31 07:21:00,22,69.88,56.18,1.47,4.8,1,0
2025-01-31 07:27:00,1,55.35,82.08,2.98,4.89,2,1
2025-01-31 07:28:00,38,60.22,20.34,1.54,2.88,1,0
2025-01-31 07:37:00,18,82.38,9.81,1.04,1.74,1,0
2025-01-31 07:39:00,47,71.77,58.23,4.98,0.93,1,0
2025-01-31 07:40:00,32,67.26,67.07,4.41,1.76,1,0
2025-01-31 07:42:00,38,92.6,12.71,1.76,4.64,1,1
2025-01-31 07:43:00,14,81.08,68.32,4.68,4.48,1,0
2025-01-31 07:46:00,32,70.68,46.5,2.9,1.12,1,0
2025-01-31 07:48:00,32,56.55,50.69,1.02,3.75,1,0
2025-01-31 08:06:00,32,56.78,53.17,4.38,0.5,1,0
2025-01-31 08:11:00,38,49.74,45.95,3.16,1.08,1,0
2025-01-31 08:13:00,12,60.0,49.4,4.32,1.05,2,0
2025-01-31 08:18:00,22,93.36,17.17,4.09,3.17,1,1
2025-01-31 08:21:00,16,71.2,77.53,2.92,1.74,1,0
2025-01-31 08:24:00,16,82.36,40.01,1.83,3.94,1,0
2025-01-31 08:25:00,14,76.24,27.13,4.24,2.95,0,0
2025-01-31 08:41:00,18,92.54,54.9,1.78,0.89,1,1
2025-01-31 08:46:00,22,94.02,55.18,2.15,0.9,2,1
2025-01-31 08:51:00,32,80.97,40.9,2.95,2.34,1,0
2025-01-31 09:03:00,32,73.85,56.26,1.7,1.7,1,0
2025-01-31 09:04:00,47,79.82,35.71,3.65,2.51,2,0
2025-01-31 09:10:00,38,55.44,45.52,3.17,4.85,1,0
2025-01-31 09:17:00,47,79.54,59.15,4.8,2.26,1,0
2025-01-31 09:22:00,12,72.07,90.06,4.07,1.22,1,1
2025-01-31 09:28:00,38,66.98,36.57,2.78,1.57,1,0
2025-01-31 09:35:00,22,77.45,55.57,3.81,0.81,1,0
2025-01-31 09:38:00,16,66.14,56.43,2.77,1.08,1,0
2025-01-31 09:44:00,1,74.39,31.77,4.04,4.34,0,0
2025-01-31 09:54:00,18,56.47,79.0,3.57,1.8,1,0
2025-01-31 09:57:00,32,92.32,42.75,3.28,2.89,2,1
2025-01-31 10:02:00,22,62.21,62.45,2.79,4.39,0,0
2025-01-31 10:05:00,47,67.85,43.36,4.0,3.61,0,0
2025-01-31 10:06:00,14,73.93,63.54,2.2,2.15,1,0
2025-01-31 10:09:00,14,85.97,56.8,1.92,1.99,1,0
2025-01-31 10:10:00,16,71.1,48.21,3.56,3.73,1,0
2025-01-31 10:15:00,34,82.73,61.31,2.67,2.66,1,0
2025-01-31 10:16:00,18,108.07,68.31,3.31,4.25,1,1
2025-01-31 10:19:00,38,63.61,43.55,4.9,3.17,1,0
2025-01-31 10:24:00,16,66.88,53.38,3.82,2.59,1,0
2025-01-31 10:30:00,22,73.52,55.91,2.34,4.28,1,0
2025-01-31 10:32:00,18,82.46,38.2,3.92,4.11,2,0
2025-01-31 10:33:00,32,78.33,45.35,3.93,1.78,1,0
2025-01-31 10:34:00,47,64.41,52.15,3.53,0.73,1,0
2025-01-31 10:35:00,34,66.4,31.68,2.89,3.33,1,0
2025-01-31 10:37:00,38,82.77,47.11,1.36,1.03,0,0
2025-01-31 10:48:00,38,90.81,77.0,3.81,4.98,1,1
2025-01-31 10:50:00,22,71.94,80.01,2.61,2.92,1,1
2025-01-31 10:58:00,18,82.38,58.47,3.61,4.96,1,0
2025-01-31 11:06:00,12,59.84,66.17,4.05,3.01,1,0
2025-01-31 11:12:00,38,67.87,44.89,3.19,2.2,1,0
2025-01-31 11:16:00,34,65.06,72.19,2.15,2.8,1,0
2025-01-31 11:19:00,1,62.33,14.85,4.53,0.92,1,0
2025-01-31 11:31:00,38,63.31,70.31,1.41,3.09,1,0
2025-01-31 11:34:00,1,58.94,78.46,3.57,3.29,0,0
2025-01-31 11:42:00,34,74.87,50.59,4.07,2.37,0,0
2025-01-31 11:47:00,12,83.81,40.52,3.73,2.71,1,0
2025-01-31 11:58:00,14,65.62,89.81,4.0,1.01,0,1
2025-01-31 12:04:00,38,61.04,81.26,1.88,4.62,1,1
2025-01-31 12:06:00,22,74.73,58.62,4.95,3.42,1,0
2025-01-31 12:08:00,16,77.13,66.82,1.37,2.59,1,0
2025-01-31 12:10:00,47,79.96,41.06,4.71,3.16,1,0
2025-01-31 12:26:00,16,82.87,49.33,3.17,3.42,1,0
2025-01-31 12:30:00,12,68.92,59.06,4.45,3.48,2,0
2025-01-31 12:33:00,1,69.83,41.98,4.34,3.3,1,0
2025-01-31 12:48:00,47,87.12,45.29,2.19,2.17,1,0
2025-01-31 12:53:00,1,65.85,53.8,2.93,2.82,1,0
2025-01-31 12:57:00,18,84.61,42.26,1.24,3.86,1,0
2025-01-31 12:59:00,47,89.03,43.99,4.03,3.52,1,0
2025-01-31 13:04:00,1,91.87,45.25,3.66,4.49,1,1
2025-01-31 13:05:00,14,93.95,75.19,2.54,4.12,1,1
2025-01-31 13:13:00,18,91.4,45.54,2.05,4.14,2,1
2025-01-31 13:22:00,18,70.06,58.38,4.86,3.66,1,0
2025-01-31 13:23:00,12,68.59,68.18,2.23,4.99,1,0
2025-01-31 13:31:00,18,73.72,48.7,2.98,3.32,1,0
2025-01-31 13:32:00,38,86.32,45.79,2.58,2.92,0,0
2025-01-31 13:34:00,38,62.89,47.99,3.87,2.86,1,0
2025-01-31 13:43:00,38,77.61,85.1,4.88,2.67,1,1
2025-01-31 13:48:00,34,95.57,46.72,1.29,1.27,1,1
2025-01-31 13:56:00,1,57.68,19.17,2.56,1.61,1,0
2025-01-31 14:01:00,1,64.03,46.59,3.14,1.28,1,0
2025-01-31 14:02:00,16,84.01,68.23,2.28,1.58,0,0
2025-01-31 14:10:00,38,79.78,45.95,3.23,2.99,2,0
2025-01-31 14:12:00,32,85.81,40.54,3.51,1.94,2,0
2025-01-31 14:20:00,1,96.02,17.49,3.44,4.49,1,1
2025-01-31 14:25:00,38,66.94,37.75,4.42,2.25,1,0
2025-01-31 14:28:00,12,75.94,55.71,4.39,1.47,1,0
2025-01-31 14:30:00,34,70.3,25.92,4.23,0.52,1,0
2025-01-31 14:33:00,12,47.08,36.92,1.28,1.34,1,0
2025-01-31 14:36:00,1,57.9,45.54,1.43,1.22,1,0
2025-01-31 14:37:00,14,69.23,55.19,3.07,3.54,1,0
2025-01-31 14:50:00,22,56.11,25.72,3.33,3.48,1,0
2025-01-31 15:03:00,38,63.35,52.02,4.71,2.0,1,0
2025-01-31 15:05:00,38,80.98,27.88,3.45,3.83,1,0
2025-01-31 15:06:00,12,85.67,44.4,1.39,2.06,1,0
2025-01-31 15:13:00,38,71.6,34.34,1.59,4.1,1,0
2025-01-31 15:18:00,22,70.91,69.56,4.61,2.14,1,0
2025-01-31 15:19:00,14,60.22,59.52,2.33,0.73,1,0
2025-01-31 15:39:00,47,65.9,55.06,3.67,4.77,1,0
2025-01-31 15:45:00,34,84.01,32.88,4.31,0.74,1,0
2025-01-31 15:47:00,18,90.81,69.28,4.58,1.43,1,1
2025-01-31 15:50:00,47,70.86,70.36,4.7,1.51,1,0
2025-01-31 15:59:00,16,73.41,49.79,4.33,0.68,1,0
2025-01-31 16:04:00,38,71.68,32.9,4.76,2.74,1,0
2025-01-31 16:06:00,14,82.54,52.54,2.12,3.71,1,0
2025-01-31 16:10:00,12,61.9,84.59,2.36,2.81,1,1
2025-01-31 16:14:00,22,79.21,58.12,1.73,4.08,1,0
2025-01-31 16:15:00,38,74.37,55.98,2.39,4.55,1,0
2025-01-31 16:18:00,18,79.33,46.82,1.81,4.09,2,0
2025-01-31 16:25:00,18,78.77,44.07,1.84,3.8,0,0
2025-01-31 16:31:00,14,71.26,49.66,1.61,1.3,1,0
2025-01-31 16:40:00,16,83.83,36.21,2.57,2.35,1,0
2025-01-31 16:43:00,18,81.69,37.46,1.95,1.16,1,0
2025-01-31 16:44:00,47,70.53,31.89,3.04,2.62,2,0
2025-01-31 16:48:00,38,63.83,27.02,1.19,1.81,1,0
2025-01-31 16:52:00,12,72.46,46.09,2.86,4.76,2,0
2025-01-31 16:53:00,18,67.16,43.72,2.65,1.22,2,0
2025-01-31 17:09:00,16,75.14,49.4,2.27,0.61,1,0
2025-01-31 17:12:00,1,53.95,56.75,2.03,2.46,1,0
2025-01-31 17:14:00,16,72.26,46.5,1.74,4.5,1,0
2025-01-31 17:17:00,18,74.37,49.14,4.03,4.63,0,0
2025-01-31 17:19:00,34,77.92,38.49,3.97,2.41,0,0
2025-01-31 17:23:00,34,76.36,22.5,4.16,2.31,1,0
2025-01-31 17:37:00,14,60.7,44.7,1.86,1.01,1,0
2025-01-31 17:38:00,22,67.51,63.63,3.16,1.01,1,0
2025-01-31 17:47:00,14,82.45,68.27,1.74,4.44,1,0
2025-01-31 18:04:00,12,82.93,23.55,3.38,3.47,1,0
2025-01-31 18:06:00,38,72.65,34.13,3.47,3.75,1,0
2025-01-31 18:07:00,12,77.7,56.96,4.11,2.73,1,0
2025-01-31 18:13:00,47,60.93,33.46,3.1,1.49,1,0
2025-01-31 18:17:00,18,76.53,42.7,1.52,4.77,0,0
2025-01-31 18:18:00,22,68.31,62.95,2.89,2.35,0,0
2025-01-31 18:26:00,34,77.31,53.23,2.05,0.99,1,0
2025-01-31 18:30:00,32,60.94,34.71,1.34,1.56,0,0
2025-01-31 18:47:00,22,77.08,30.2,4.93,3.87,1,0
2025-01-31 18:54:00,38,87.54,67.76,4.48,2.43,0,0
2025-01-31 18:55:00,38,70.82,55.51,4.02,3.84,2,0
2025-01-31 19:07:00,22,85.66,24.79,4.69,3.54,1,0
2025-01-31 19:20:00,12,59.26,34.04,4.4,2.26,1,0
2025-01-31 19:22:00,12,83.51,42.25,2.78,3.52,1,0
2025-01-31 19:26:00,18,81.87,36.41,4.89,3.96,0,0
2025-01-31 19:41:00,22,74.56,47.27,1.52,0.71,1,0
2025-01-31 19:50:00,38,82.77,28.7,3.91,4.28,1,0
2025-01-31 20:07:00,16,66.44,70.0,4.01,4.64,1,0
2025-01-31 20:12:00,16,79.32,74.5,3.79,3.23,1,0
2025-01-31 20:19:00,12,75.74,53.49,1.82,4.49,1,0
2025-01-31 20:22:00,12,82.71,91.42,3.47,1.61,1,1
2025-01-31 20:23:00,32,66.88,68.25,1.12,2.51,1,0
2025-01-31 20:27:00,22,84.54,41.42,4.0,4.33,1,0
2025-01-31 20:34:00,16,83.75,31.15,1.7,2.5,1,0
2025-01-31 20:39:00,1,56.1,41.61,4.8,1.68,1,0
2025-01-31 20:40:00,12,61.89,61.11,4.65,1.33,1,0
2025-01-31 20:44:00,14,71.41,65.79,1.49,4.65,1,0
2025-01-31 20:48:00,12,88.62,55.69,4.38,1.93,0,0
2025-01-31 20:52:00,1,69.18,70.5,2.45,4.0,1,0
2025-01-31 20:54:00,38,68.85,38.92,2.37,2.62,2,0
2025-01-31 20:58:00,47,63.23,27.39,4.9,2.88,1,0
2025-01-31 21:26:00,1,79.87,49.31,3.6,1.83,1,0
2025-01-31 21:34:00,32,82.45,43.01,1.81,1.85,0,0
2025-01-31 21:38:00,16,64.81,64.38,3.11,0.83,0,0
2025-01-31 21:40:00,12,79.8,67.02,3.98,0.75,1,0
2025-01-31 21:41:00,32,73.21,32.09,1.12,0.59,2,0
2025-01-31 21:48:00,22,79.19,30.9,3.5,2.31,1,0
2025-01-31 21:50:00,38,87.48,64.34,3.91,1.86,1,0
2025-01-31 22:05:00,47,82.8,48.76,3.13,1.65,2,0
2025-01-31 22:06:00,14,75.87,62.68,4.77,3.88,1,0
2025-01-31 22:13:00,12,63.65,52.54,4.17,1.94,1,0
2025-01-31 22:17:00,1,69.59,42.61,3.33,1.8,1,0
2025-01-31 22:19:00,1,82.83,22.11,2.07,2.7,0,0
2025-01-31 22:25:00,16,66.03,33.44,3.61,1.49,1,0
2025-01-31 22:34:00,12,74.25,34.04,3.95,1.33,1,0
2025-01-31 22:37:00,22,103.55,59.7,2.21,2.57,1,1
2025-01-31 22:38:00,32,59.05,26.13,4.01,3.1,1,0
2025-01-31 22:40:00,22,59.23,71.7,3.84,3.23,1,0
2025-01-31 22:43:00,14,78.19,40.81,1.5,0.92,1,0
2025-01-31 22:44:00,16,96.23,68.05,3.59,2.04,1,1
2025-01-31 22:59:00,34,69.95,77.3,2.95,3.62,2,0
2025-01-31 23:02:00,12,83.16,39.72,1.68,1.48,1,0
2025-01-31 23:05:00,14,74.93,31.22,4.65,3.54,1,0
2025-01-31 23:17:00,1,62.18,39.75,4.48,1.55,1,0
2025-01-31 23:21:00,32,78.76,67.11,4.87,3.16,1,0
2025-01-31 23:28:00,12,76.85,53.58,3.71,4.81,0,0
2025-01-31 23:35:00,47,86.47,54.81,4.26,2.42,1,0
2025-01-31 23:37:00,16,78.1,51.47,3.9,2.63,1,0
2025-01-31 23:38:00,22,86.96,66.94,1.28,2.63,2,0
2025-01-31 23:45:00,22,61.47,49.69,1.77,2.51,1,0
2025-01-31 23:48:00,22,77.31,40.62,2.94,2.64,1,0
2025-01-31 23:51:00,22,89.25,38.36,3.82,0.88,1,0
2025-02-01 00:04:00,34,73.97,29.13,1.09,1.73,1,0
2025-02-01 00:10:00,47,59.25,58.15,3.52,4.83,1,0
2025-02-01 00:13:00,38,73.12,20.36,1.64,0.93,1,0
2025-02-01 00:18:00,22,64.19,51.76,1.49,0.97,1,0
2025-02-01 00:19:00,32,66.4,65.21,2.69,4.2,1,0
2025-02-01 00:22:00,16,85.69,65.96,2.86,0.67,1,0
2025-02-01 00:23:00,47,64.11,58.92,1.45,1.4,1,0
2025-02-01 00:28:00,16,77.18,40.05,3.98,3.97,1,0
2025-02-01 00:29:00,12,78.96,44.82,3.43,3.19,1,0
2025-02-01 00:39:00,47,83.72,36.66,1.07,0.63,1,0
2025-02-01 00:44:00,32,82.43,49.34,3.73,3.73,1,0
2025-02-01 00:50:00,1,65.76,60.14,2.81,4.2,0,0
2025-02-01 00:53:00,1,80.24,53.22,3.46,4.77,1,0
2025-02-01 00:59:00,16,69.11,60.19,3.78,1.25,1,0
2025-02-01 01:08:00,16,69.6,50.67,2.17,4.91,1,0
2025-02-01 01:09:00,14,66.86,57.03,1.9,4.19,0,0
2025-02-01 01:11:00,34,88.26,29.23,4.83,2.64,1,0
2025-02-01 01:13:00,47,62.25,42.72,3.85,2.25,1,0
2025-02-01 01:17:00,1,68.31,33.52,4.82,1.56,1,0
2025-02-01 01:18:00,47,85.69,46.95,1.34,1.49,1,0
2025-02-01 01:19:00,12,77.02,32.22,1.37,4.99,2,0
2025-02-01 01:24:00,16,78.99,29.78,2.16,4.97,0,0
2025-02-01 01:38:00,47,78.73,27.07,4.47,3.97,1,0
2025-02-01 01:41:00,16,93.82,35.61,4.04,0.93,0,1
2025-02-01 01:43:00,16,88.52,66.92,4.41,0.52,1,0
2025-02-01 01:44:00,18,81.03,52.03,2.12,2.95,1,0
2025-02-01 01:57:00,34,65.16,31.98,2.44,3.06,1,0
2025-02-01 01:59:00,32,89.08,87.2,4.01,3.64,1,1
2025-02-01 02:04:00,14,79.41,47.86,3.26,2.52,1,0
2025-02-01 02:06:00,14,72.58,54.7,3.7,0.65,1,0
2025-02-01 02:08:00,34,84.47,58.31,1.75,1.74,1,0
2025-02-01 02:09:00,14,84.5,58.98,1.47,2.2,1,0
2025-02-01 02:11:00,12,73.56,23.82,1.04,4.79,1,0
2025-02-01 02:25:00,12,81.71,68.94,2.66,1.99,1,0
2025-02-01 02:26:00,47,63.83,48.94,2.59,2.03,0,0
2025-02-01 02:27:00,22,73.56,60.24,3.8,4.19,2,0
2025-02-01 02:29:00,34,67.01,60.41,3.77,0.96,1,0
2025-02-01 02:33:00,34,75.5,60.91,4.66,3.44,1,0
2025-02-01 02:34:00,47,47.43,45.25,4.52,2.67,1,0
2025-02-01 02:38:00,1,87.51,55.05,4.86,2.67,1,0
2025-02-01 02:57:00,34,68.02,27.55,1.78,1.74,1,0
2025-02-01 03:04:00,16,86.87,55.39,1.33,2.34,1,0
2025-02-01 03:10:00,34,66.74,47.74,4.97,2.33,1,0
2025-02-01 03:19:00,32,75.07,55.88,2.06,0.64,1,0
2025-02-01 03:21:00,32,79.51,16.65,4.91,2.04,1,0
2025-02-01 03:22:00,47,86.05,41.63,4.47,4.76,2,0
2025-02-01 03:31:00,16,92.93,55.18,3.89,4.22,2,1
2025-02-01 03:35:00,34,54.94,55.84,3.36,3.11,1,0
2025-02-01 03:37:00,22,74.07,28.22,3.58,4.96,0,0
2025-02-01 03:44:00,18,55.57,56.08,1.41,0.96,1,0
2025-02-01 03:46:00,34,84.45,68.34,3.15,3.12,0,0
2025-02-01 03:47:00,22,74.68,61.75,1.19,1.82,1,0
2025-02-01 04:02:00,22,73.16,32.73,2.53,0.54,1,0
2025-02-01 04:05:00,16,74.47,49.33,4.56,4.63,1,0
2025-02-01 04:21:00,47,68.4,89.41,3.17,1.48,1,1
2025-02-01 04:32:00,47,64.23,29.12,1.25,2.29,1,0
2025-02-01 04:49:00,18,96.15,84.79,4.68,4.11,1,1
2025-02-01 05:04:00,12,66.38,63.0,4.6,0.85,1,0
2025-02-01 05:05:00,14,76.96,40.28,1.04,4.49,1,0
2025-02-01 05:10:00,1,72.69,51.02,1.47,1.48,2,0
2025-02-01 05:14:00,1,91.85,47.03,2.51,3.04,2,1
2025-02-01 05:17:00,22,76.52,40.27,4.81,2.51,1,0
2025-02-01 05:23:00,32,65.64,57.2,3.08,2.67,1,0
2025-02-01 05:24:00,22,66.67,32.88,1.17,3.52,1,0
2025-02-01 05:27:00,22,94.89,37.08,4.06,0.52,0,1
2025-02-01 05:28:00,47,97.14,82.58,4.47,0.62,1,1
2025-02-01 05:30:00,38,55.6,38.67,1.81,1.63,1,0
2025-02-01 05:36:00,34,86.38,57.59,3.74,4.47,0,0
2025-02-01 05:37:00,38,60.2,36.95,4.57,2.55,1,0
2025-02-01 05:39:00,32,76.37,53.02,4.98,3.3,1,0
2025-02-01 05:41:00,18,64.49,50.6,4.2,1.52,1,0
2025-02-01 05:44:00,12,77.23,47.55,3.57,3.68,1,0
2025-02-01 05:55:00,32,75.02,67.85,3.64,4.14,1,0
2025-02-01 05:57:00,12,70.93,41.23,4.1,4.51,1,0
2025-02-01 06:13:00,47,81.38,33.25,3.83,2.04,1,0
2025-02-01 06:14:00,12,79.49,52.55,1.63,3.31,1,0
2025-02-01 06:17:00,32,63.2,61.07,1.98,0.83,1,0
2025-02-01 06:20:00,47,74.45,47.28,1.49,2.86,1,0
2025-02-01 06:24:00,14,79.83,29.95,3.98,3.79,1,0
2025-02-01 06:26:00,12,68.85,46.55,4.62,0.88,1,0
2025-02-01 06:28:00,1,80.09,50.01,1.08,0.67,1,0
2025-02-01 06:29:00,32,77.37,38.64,3.14,3.37,2,0
2025-02-01 06:35:00,1,64.5,58.81,4.91,3.75,1,0
2025-02-01 06:47:00,16,69.2,36.69,2.19,4.38,1,0
2025-02-01 06:48:00,1,75.16,55.28,2.23,4.44,1,0
2025-02-01 06:59:00,34,80.74,36.88,3.58,4.21,2,0
2025-02-01 07:01:00,32,78.65,39.39,1.19,4.83,2,0
2025-02-01 07:09:00,12,77.2,37.14,3.79,0.77,2,0
2025-02-01 07:19:00,12,72.11,44.09,2.35,4.96,1,0
2025-02-01 07:32:00,18,71.84,52.91,4.6,2.49,1,0
2025-02-01 07:39:00,38,86.99,40.4,1.15,2.19,0,0
2025-02-01 07:41:00,34,63.35,33.82,4.12,1.29,2,0
2025-02-01 07:47:00,47,58.49,50.33,3.27,4.33,1,0
2025-02-01 07:48:00,18,79.62,46.54,4.25,1.29,1,0
2025-02-01 07:49:00,47,67.29,89.02,1.4,0.84,0,1
2025-02-01 07:54:00,12,76.64,50.05,1.37,1.75,1,0
2025-02-01 08:05:00,16,73.91,29.77,3.06,1.0,2,0
2025-02-01 08:08:00,34,80.69,46.97,1.68,1.05,1,0
2025-02-01 08:13:00,14,79.17,49.05,2.92,1.98,1,0
2025-02-01 08:23:00,12,66.08,10.66,2.36,3.23,1,0
2025-02-01 08:25:00,18,64.06,61.26,1.45,4.78,1,0
2025-02-01 08:27:00,34,72.04,83.43,4.51,1.41,1,1
2025-02-01 08:29:00,1,74.67,60.42,3.79,1.39,1,0
2025-02-01 08:31:00,18,82.62,41.45,2.79,4.97,0,0
2025-02-01 08:32:00,22,85.91,29.84,1.14,2.95,1,0
2025-02-01 08:33:00,18,75.88,42.71,3.78,4.87,2,0
2025-02-01 08:35:00,1,76.41,60.05,2.23,3.8,0,0
2025-02-01 08:40:00,38,86.42,48.86,3.66,1.28,0,0
2025-02-01 08:42:00,16,90.49,69.02,1.79,0.69,1,1
2025-02-01 08:44:00,38,66.92,52.29,2.42,1.98,0,0
2025-02-01 08:45:00,47,69.49,51.5,3.3,1.54,1,0
2025-02-01 08:55:00,47,87.83,45.83,2.92,2.16,1,0
2025-02-01 08:59:00,18,84.55,57.28,4.93,4.81,1,0
2025-02-01 09:08:00,32,89.33,47.34,1.93,2.23,2,0
2025-02-01 09:10:00,16,63.44,85.36,4.53,3.78,2,1
2025-02-01 09:11:00,1,69.46,44.5,2.61,2.35,1,0
2025-02-01 09:12:00,12,58.95,21.96,3.3,3.14,1,0
2025-02-01 09:22:00,38,70.09,65.48,2.75,1.23,1,0
2025-02-01 09:23:00,47,84.55,48.96,4.89,4.87,1,0
2025-02-01 09:33:00,16,64.55,55.68,4.19,3.61,1,0
2025-02-01 09:34:00,38,76.83,46.53,3.73,2.71,1,0
2025-02-01 09:35:00,22,69.9,49.3,1.63,2.78,2,0
2025-02-01 09:38:00,22,82.13,42.29,4.27,4.18,2,0
2025-02-01 09:41:00,12,65.07,17.79,4.73,2.34,1,0
2025-02-01 09:48:00,22,70.39,24.59,3.21,2.23,1,0
2025-02-01 09:50:00,12,89.46,50.97,3.84,0.87,1,0
2025-02-01 10:12:00,22,72.95,47.03,3.36,2.43,1,0
2025-02-01 10:13:00,12,82.21,33.62,3.24,3.21,1,0
2025-02-01 10:22:00,22,72.82,33.97,4.16,4.72,2,0
2025-02-01 10:23:00,1,82.8,46.3,4.91,1.09,1,0
2025-02-01 10:26:00,16,68.2,61.69,3.14,0.75,1,0
2025-02-01 10:28:00,14,66.95,71.94,1.31,1.36,2,0
2025-02-01 10:38:00,1,72.47,49.24,3.28,4.21,1,0
2025-02-01 10:41:00,18,69.45,54.08,4.88,3.27,1,0
2025-02-01 10:43:00,1,77.28,50.57,4.74,0.92,1,0
2025-02-01 10:47:00,12,93.14,36.59,1.55,0.87,1,1
2025-02-01 10:52:00,38,92.79,57.38,4.96,3.13,1,1
2025-02-01 10:53:00,16,62.79,45.27,2.52,1.64,0,0
2025-02-01 11:02:00,12,78.74,59.6,4.79,2.86,1,0
2025-02-01 11:15:00,34,84.83,56.07,1.03,3.7,0,0
2025-02-01 11:16:00,14,61.73,44.68,3.91,1.7,1,0
2025-02-01 11:19:00,47,76.65,46.5,4.28,0.51,1,0
2025-02-01 11:20:00,18,75.33,63.05,3.72,3.11,2,0
2025-02-01 11:29:00,34,62.64,74.95,1.45,1.41,1,0
2025-02-01 11:32:00,12,101.66,59.4,3.67,1.67,1,1
2025-02-01 11:34:00,22,63.74,43.53,4.97,1.92,1,0
2025-02-01 11:44:00,22,89.77,55.4,1.94,1.73,1,0
2025-02-01 11:46:00,12,76.95,48.5,4.48,3.91,1,0
2025-02-01 11:48:00,16,86.18,25.18,2.83,4.86,2,0
2025-02-01 11:50:00,12,92.67,48.28,4.09,0.51,1,1
2025-02-01 12:01:00,47,75.2,31.18,4.24,1.55,1,0
2025-02-01 12:04:00,38,75.28,54.16,4.85,2.4,1,0
2025-02-01 12:07:00,32,75.79,43.2,1.68,3.1,1,0
2025-02-01 12:09:00,38,71.93,55.82,4.97,0.75,1,0
2025-02-01 12:13:00,34,74.28,64.89,4.82,4.99,1,0
2025-02-01 12:14:00,1,83.2,64.8,3.54,2.46,1,0
2025-02-01 12:28:00,16,63.83,81.09,4.86,4.01,1,1
2025-02-01 12:30:00,14,68.59,73.82,4.13,2.53,1,0
